title,keywords,content,publish_at,id,summary,related_stocks,uuid
〈COMPUTEX〉晟銘電主力新產品Q4量產出貨 樂觀看後市,"['晟銘電', '機殼', 'AI伺服器', '輝達']","機殼廠晟銘電 (3013-TW) 今 (5) 日指出，下半年隨著新產品陸續推出，第四季開始包括液冷機櫃、整合系統產品等都會開始量產出貨，預期下半年呈現逐季成長，樂觀看後市。  


晟銘電看好，輝達 (NVDA-US)GB200 架構有望帶動液冷商機，除了水對氣、水對水的液冷散熱方案，也將進一步使用到「side car」液冷機櫃，因此可望推升整體營運。晟銘電泰國廠目前正在建置中，預期明年投產，廠區約 6.9 萬平方米，正式投產後產能可提升 3 成，包含機殼、機櫃以及液冷產品都將導入。 


晟銘電在 COMPUTEX 中展出液對氣的液冷機櫃、浸沒式機櫃等產品，也攜手嘉澤 (3533-TW)、高力 (8996-TW) 以及泰碩 (3338-TW) 成為策略合作夥伴。晟銘電說明，液冷機櫃中的機殼、分歧管與機構件為自製，快接頭來自嘉澤，CDU(冷卻分配器) 來自高力，水冷板則來自泰碩。 


晟銘電董事長林木和也親臨 COMPUTEX，談到今年展望，林木和笑說「我們會努力衝」，同樣看好這波 AI 浪潮帶動晟銘電整體營運，AI 也是未來的趨勢。",2024-06-05 18:18:17,27534,機殼廠晟銘電 (3013-TW) 今 (5) 日指出，下半年隨著新產品陸續推出，第四季開始包括液冷機櫃、整合系統產品等都會開始量產出貨，預期下半年呈現逐季成長，樂觀看後市。  ,"['晟銘電', '嘉澤', '高力', '泰碩', '輝達']",cda778db-5b44-4e2d-b82e-b31cf6934b63
華擎首季財報優 主機板、AI Server帶動營運逐季揚,"['永誠投顧', '股海大丈夫', '陳建誠', '本週財經大事', '趨勢分析']","華擎 (3515-TW)2024 年第一季營業收入約 49.5 億元，比去年同期成長 13%，淨利潤約 3.081 億元，稅後淨利率也提高到 6.99%，想比 2023 年同期的 2.46% 成長了不少。華擎在 COMPUTEX 2024 上展示了多款新主機板，包括 Taichi、Phantom Gaming、Steel Legend、Livemixer 和 Pro 系列。特別是 Taichi 系列進行了重大定位調整，整合了 AQUA 和 OC Formula 系列，成為更全面的旗艦品牌。在新產品的部分，華擎宣布其 AM5 主機板現在支持最新的 AMD Ryzen 8000 系列處理器，這些處理器基於 Zen 4 和 RDNA 3 架構，提供了改進的性能和能效 。


而在電競螢幕方面，今年，華擎計劃推出 16 款新螢幕產品，相較於去年的 8 款翻倍增加。其中包括 12 款電競螢幕和 4 款非電競螢幕。這些產品主要通過既有的板卡銷售渠道推廣，預期新產品在 2024 年 9 月至 10 月上市後，2025 年螢幕產品的營收貢獻將顯著增長，預計成長率達到雙位數。華擎副總經理李正揚表示，儘管螢幕目前佔總營收比重較小（去年不到 1%），但其成長速度非常快，預期未來螢幕產品將成為公司繼板卡、工業電腦（IPC）和伺服器之外的重要營收來源 。


此外，市場最關心的還是要屬華擎在伺服器的出貨情況，華擎非常正向看待 2024 年伺服器市場展望，特別是通用型伺服器（General Purpose Servers）和 AI 伺服器方面。公司預期這些產品的需求將較去年增溫，特別是 AI 伺服器將在第二季度開始大量出貨。法人預期，2024 年華擎的營收將有雙位數的增幅，獲利也將優於去年。AI 伺服器預計在第二季度開始放量出貨，華擎的 AI 伺服器產品包括 L6（主機板）和 L10（組裝與測試）兩個類別，預計 L10 產品將成為主要出貨產品。華擎前天有做季線突破的動作，但未能成功站上，主要是盤面上主流 AI 類股都還未回神。不過，這個時候才是投資人應該進場佈局的時機點，而非股價漲上去才想要追。


想要跟著我一起學習基本面，掌握產業趨勢的，歡迎訂閱股海大丈夫的 YT 頻道：


https://www.youtube.com/@cmestyle 

想要掌握第一時間股市資訊，只要加入股海大丈夫 Line@ 就可以得到第一手消息

Line@官方粉絲帳號 : 
https://reurl.cc/Q9m4jq

專人諮詢服務：02-2542-9977

YT : 
https://www.youtube.com/@cmestyle

文章來源：永誠投顧陳建誠分析師


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2024-06-05 18:18:44,27533,無摘要,['華擎'],bdd04134-44be-4ef0-80ed-53aba5e011a0
外資再從台股提款187億元 這三檔金控股遭下重手砍逾萬張,"['外資', '中信金', '國票金', '新光金']","在 Computex 的 AI 盛典此刻正在台北正在展出，台股則由多方控盤維持在高檔震盪，台積電 (2330-TW) 及金融股更是重要控盤的工具，在今 (5) 日加權股價指數終場指數上漲 128.26 點，收盤報 21484.88 點，成交值 4009.19 億元，三大法人合計賣超 185 億元。外資下重手摜殺包括中信金 (2891-TW)、新光金 (2888-TW) 及國票金 (2889-TW) 都超過 1 萬張。


6 月 5 日台股集中市場外資賣超 187.14 億元，投信買超 65.6 億元，自營商賣 63.44 億元，呈現連六賣；投信獨扛大盤買超 65.6 億元；三大法人合計賣超 185 億元。在期貨市場方面，外資期貨交易淨口數爲多單 2643 口，未平倉合約口數淨額爲 16446 口。


6 月 5 日台股集中市場外資買超較多的個股爲，金寶、永豐金、聯強、長榮、萬海、志信、瑞昱、南亞、開發金；6 月 5 日台股集中市場外資賣超較多個股爲，中信金、聯電、長榮航、華邦電、新光金、中鋼、國票金、精英、合庫金、群益證。


6 月 5 日台股集中市場投信買超較多的個股爲，中信金、長榮航、國票金、聯電、玉山金、群益證、中華電、國產、京城銀、上海商銀；6 月 5 日台股集中市場投信賣超較多的個股爲，聯強、南亞、仁寶、兆豐金、長榮、瑞昱、緯創、健鼎、東元、京元電 。


6 月 5 日台股集中市場自營商買超較多的個股爲，廣宇、萬海、鴻海、陽明、四維航、正新、鴻準、新興、華航、玉晶光；6 月 5 日台股集中市場自營商賣超較多的個股爲，新光金、宏碁、臻鼎 - KY、台玻、中工、開發金、光寶科、台積電、智原、長榮航。


證券分析師簡伯儀則指出，現階段台股仍由多頭控盤，在指數未跌破 5 日線之前仍宜偏多操作。",2024-06-05 18:28:43,27532,台股集中市場 5 日三大法人合計賣超 185 億元。外資下重手摜殺包括中信金 (2891-TW)、新光金 (2888-TW) 及國票金 (2889-TW) 都超過 1 萬張。,"['台積電', '中信金', '新光金', '國票金']",17f27ad4-4ce0-48e0-b8ca-0d8a56b26095
〈富邦永續論壇〉金管會助力綠色金融 陳彥良引述「上善若水」監理與發展並進,"['金管會', '永續', '論壇', '陳彥良', '富邦']","富邦今 (5) 日攜手台大風險中心舉辦「富邦永續大未來論壇」，由金管會副主委陳彥良擔任引言人，他強調，金管會扮演金融業與上市櫃公司議合的推手，同時會監理與發展並進，「不單單只是金融檢查，說你錯了，一個棍子就下來了」；他同時引述老子名言「上善若水」，認為立法者跟政府之間，都有潛在的競爭、而不是衝突，應共同與民間協力往前、接軌國際。


陳彥良指出，面對氣候變遷，金管會肩負非常艱巨而重要的任務，首先是推動綠色金融行動方案及上市櫃永續發展路徑圖，最後則是我國接軌 IFRS 永續揭露準則藍圖，希望金融機構及上市櫃公司，透過我們當初鼓勵的能源轉型、綠能投資、綠色商品、綠色企業的發展，彼此之間來做一個議和，陳彥良強調，我們要看的是整體供應鏈永續金融，囊括產業上下游，而不單單只是個別企業。


為什麼要接軌 IFRS？陳彥良說，目的就是「車同軌、書同文」，由歐盟制定統一的規章，我們為了接軌國際也要遵循，這樣企業才會具有可比較性、可驗證性，進入 IFRS 後，我們要全面接受永續資訊的專章，未來財務資訊及報表將完全與證券交易法接軌，裡面的虛偽隱匿或不實的部分，包括董事、發行人及相關職員等責任更要特別注意。


對於 IFRS 永續準則架構，陳彥良說明，除了一般性揭露規範 (S1) 外，S2 則是針對特定主題，另外還有產業特定議題揭露，這些都是有 TCFD 的治理、策略、風險管理、指標與目標，我們希望達到的效益就是提升台灣的國際能見度。


此外，透過永續資金的投資，就能來加速轉型，當中也要防止漂綠，其實 IFRS 會計準則已經被世界 144 個國家強制採用，因此，台灣想要打世界盃，接軌國際絕對有必要，上市櫃公司將分三階段於 2026、2027、2028 年陸續適用，須於股東會年報依 IFRS 永續準則揭露相關資訊，並與財務報告同時公告。


對於金管會的角色，陳彥良說，我們是一個協助者，雖然是金融監理機關，但也要監理與發展並進，我們不再想當一個單單的金融檢查部門，說你錯了，一個棍子就下來了，他認為，政府有責任協助產業、金融業往世界走，有更好的發展，這樣才能讓國家的實力往上。


陳彥良表示，無論是 ESG 專區、範例、宣導訓練及導入的計畫參考範例，如果主管機關手上只有錘子一種工具的話，那麼所有的問題就變成釘子，不斷地打打打、釘釘釘，但若能透過公司協定，透過硬法及軟法、宣導等多工具的推動，才有辦法達到綠色金融再往前一步。


最後，陳彥良引述老子《道德經》「上善若水，水善利萬物而不爭」，希望能達到的是大家一起向上、大家一起有利，並不是說爭取世界排名多麼前面，而是我們可以看到產業的困境、金融的困境，乃至於國家的困境，以及能源、社會、人民的部分。


陳彥良認為，立法者跟政府之間，都有潛在的競爭、而不是衝突，政府必須與民間協力往前，與國際接軌，才能達到目標，真正做到綠色金融、綠色向上，以及真正的轉型。


本次富邦永續大未來論壇以「綠色金融政策及法制」的探討拉開序幕，由金管會副主委陳彥良擔任引言人，與前司法院長賴英照、臺灣大學生物環境系統工程學系教授童慶斌、富邦金控風控長徐偉傑、環境法律人協會理事長簡凱倫等專家一起，討論如何將永續報告書之揭露，呼應年報中永續資訊之揭露，並研擬對應配套完整的法規制度。",2024-06-05 18:32:01,27531,富邦今 (5) 日攜手台大風險中心舉辦「富邦永續大未來論壇」，由金管會副主委陳彥良擔任引言人，他強調，金管會扮演金融業與上市櫃公司議合的推手，同時會監理與發展並進，「不單單只是金融檢查，說你錯了，一個棍子就下來了」,[],19582429-1ee4-48fd-97c9-fd0a52b54f6f
藥華藥5月營收創單月新高 日本市場為新動能,"['藥華藥', 'Ropeg', 'PV藥證']","藥華藥 (6446-TW) 今 (5) 日公告 5 月營收達 7.9 億元，年月雙增，且創下歷史單月新高。藥華藥指出，Ropeg 在美國、日本及其自主經營的子公司都持續成長，其中日本市場有望成為藥華藥另一重要的成長動能。 


藥華藥 5 月營收 7.9 億元，月增 18.46%，年增 89.03%，寫下歷史單月新高。累計今年 1 至 5 月營收 31.1 億元，年增 89.34%。 


藥華藥表示，自今年 6 月開始，日本健保給付患者可自行注射 Ropeg，一次可拿取 90 天藥量，將有效減少患者回院就診次數和降低醫療費用負擔，有助提升病人數並拓展市場。藥華藥認為，日本市場有望成為美國市場之外，另一重要營運動能。 


藥華藥於 5 月 29 日喜獲新加坡藥證。Ropeg 目前已在歐美、韓國、日本、臺灣、新加坡等多國取得真性紅血球增多症 (PV) 藥證，全球銷售持續擴展。 


另外，自 5 月中旬起，Ropeg 在中國已獲廣東省藥品監督管理局核准進口，目前中國粵港澳大灣區共有 19 家公私立醫院可申請使用 Ropeg，今年 Ropeg 也預計在中國和馬來西亞取得 PV 藥證。",2024-06-05 18:44:14,27530,藥華藥 (6446-TW) 今 (5) 日公告 5 月營收達 7.9 億元，年月雙增，且創下歷史單月新高。藥華藥指出，Ropeg 在美國、日本及其自主經營的子公司都持續成長，其中日本市場有望成為藥華藥另一重要的成長動能。 ,['藥華藥'],f3f25050-b70a-4f4c-9579-2a588cd48fad
〈COMPUTEX〉群聯PCIe Gen5 Retimer報捷 切入美超微等伺服器業者,"['群聯', 'AI', '伺服器', 'Retimer', 'PCIe Gen5']","SSD 解決方案業者群聯 (8299-TW) 今年在 COMPUTEX 展示一個全球唯一、兩個全球第一以及一個台灣第一的四大產品，執行長潘健成今 (5) 日表示，PCIe Gen5 Retimer 今年初開始出貨，近期又切入更多伺服器業者，連帶拉抬企業級 SSD 需求，目標今年企業級 SSD 營收佔比將攀升，從 5% 提升至 10%。


潘健成說，PCIe Gen5 Retimer 應用在伺服器領域，根據板子大小需要不同數量，目前競爭對手僅一家美系業者，是全台唯一一家切入該領域的業者，產品毛利率表現遠優於其他產品線，且因公司與所有伺服器製造業者同樣都位於台灣，可及時提供服務，市佔率正逐步攀升。


另外，群聯也展示全球唯一產品 aiDAPTIV+，潘健成強調，aiDAPTIV + 帶來的 AI 解決方案可以各領域客戶使用門檻大幅降低，又可將資料保護在自家公司進行運算，客戶採用意願已從最初剛推出時的懷疑，到今天 COMPUTEX 已變成完全相信，將攜手客戶開發全新市場，也已著手規劃推出下一代產品。


另外，群聯還推出兩個全球第一的產品，包括原生 USB 4.0 單晶片控制晶片、推出高效能 DRAM-Less E31T SSD 儲存方案，後者將是全球首款速度達到 10GB/s 的主流 SSD (Mainstream SSD)，為儲存市場以及 PC OEM 帶來革命性變革。


針對近期 NAND Flash 市況雜音，潘健成指出，現階段消費性市場的確未有顯著起色，不過，預估 7、8 月後市場需求就會回穩。


至於近日傳出裁員，潘健成坦言，樹大必有枯枝，因此每個月都固定會檢視員工績效，屬例行性計畫，強調今年業務眾多，還有持續擴充人才的規畫，也預計在竹南再新擴建一棟大樓，土地三年前也已經買好，預期今年內會開始動工。",2024-06-05 18:45:21,27529,SSD 解決方案業者群聯 (8299-TW) 今年在 COMPUTEX 展示一個全球唯一、兩個全球第一以及一個台灣第一的四大產品，執行長潘健成今 (5) 日表示，PCIe Gen5 Retimer 今年初開始出貨，近期又切入更多伺服器業,['群聯'],47018457-82d8-43cd-93ee-467fd1d51481
外資認錯爆買台股！5月淨匯入3800億元創13年新高,"['台股', '外資', '淨匯入', '金管會']","金管會證期局今 (5) 日公布 2024 年 5 月單月外陸資淨匯入 117.22 億美元，約合新台幣 3800 億元，創下 2011 年以來單月第 1 大的淨匯入金額，今年截至 5 月底，累計淨匯入 256.38 億美元，約合新台幣 8307 億元。


根據統計，2024 年 5 月單月外陸資買超上市櫃股票新台幣 883.46 億元，自 2011 年以來同期第 2 大，今年截至 5 月底，累計買超新台幣 181.32 億元。


證期局說明，5 月外資買超主要原因，由於 AI 題材展望看好，美國 AI 大廠財報表現優異，帶動台股伺服器供應鏈表現，加上台灣科技廠法說會多樂觀看待未來人工智慧需求，外資終結前兩月賣超趨勢，於 5 月轉向買超台股。


今年截至 5 月底，外陸資累計淨匯入 256.38 億美元，證期局指出，美國聯準會降息決策未明，市場持續觀望，而台灣股市 AI 熱度不減，吸引外資資金匯入。


根據統計，我國上市櫃公司今年截至 4 月底，累計營收金額為新台幣 12.96 兆元，較去年同期成長 8.54%，營收金額為歷年同期次高，另台股殖利率達 2.66% (加計股票股利為 2.77%)，截至今年 4 月底本益比約 23.67 倍，顯示台股基本面尚稱穩健。",2024-06-05 18:51:48,27528,金管會證期局今 (5) 日公布 2024 年 5 月單月外陸資淨匯入 117.22 億美元，約合新台幣 3800 億元，創下 2011 年以來單月第 1 大的淨匯入金額，今年截至 5 月底，累計淨匯入 256.38 億美,[],42f682dc-bad4-405b-9bfd-31e730e56391
世界攜手恩智浦合資在星國興建12吋晶圓廠 總投資78億美元,"['世界', '12吋', '恩智浦', 'NXP', '晶圓廠']","世界先進 (5347-TW) 和恩智浦 (NXP) 今 (5) 日共同宣布，計畫於新加坡共同成立 VisionPower Semiconductor Manufacturing Company(VSMC) 合資公司，以興建一座 12 吋晶圓廠，預計將採用 130 奈米至 40 奈米的技術，生產包括混合訊號、電源管理和類比產品，以支援汽車、工業、消費性電子及行動裝置等終端市場的需求，相關技術授權及技術轉移預計將來自台積電 (2330-TW)(TSM-US)。


世界指出，此合資公司將於獲得相關監管機關之核准後，於 2024 年下半年開始興建首座晶圓廠，並預計 2027 年開始量產，將為一家獨立的晶圓製造服務廠商，為合作夥伴雙方提供一定比例的產能。


世界看好，2029 年該晶圓廠月產能預計將達 55,000 片 12 吋晶圓，創造約 1,500 個工作機會。同時，在首座晶圓廠成功量產後，合作雙方將考慮建造第二座晶圓廠。


世界補充，首座晶圓廠投資金額約為 78 億美元，世界將注資 24 億美元，並持有 60% 股權，恩智浦半導體將注資 16 億美元，持有 40% 股權；世界先進公司和恩智浦半導體另承諾投入共 19 億美元的長期產能保證金及使用費，剩餘資金 (包括借款) 將由其他單位提供。該晶圓廠將由世界先進公司營運。


世界先進公司董事長方略表示，很高興能和全球半導體領導廠商恩智浦半導體合作，打造世界先進首座 12 吋晶圓廠，此計畫案符合公司長期發展策略，同時展現致力於滿足客戶需求的承諾，並將製造能量進一步朝多元化邁進。


方略強調，世界秉持永續經營理念，此座晶圓廠將採用新加坡綠建築標章（Green Mark）標準興建，並落實嚴謹的綠色製造措施，公司將持續為利害關係人創造良好價值，也期待和客戶、供應商夥伴、當地人才及政府等攜手，持續為新加坡及全球的半導體生態系統作出貢獻。


恩智浦半導體總裁暨執行長 Kurt Sievers 表示，恩智浦將持續採取積極行動，確保其擁有具有成本競爭力、供應鏈控制力和地理韌性的製造基地，以支持長期成長目標。相信世界先進是非常適合並充分瞭解 12 吋類比混合訊號晶圓廠所涉及的複雜性，是與恩智浦共同建造與營運的合作夥伴。雙方將建立的合資合作夥伴關係完全符合恩智浦的混合式生產策略。",2024-06-05 18:59:23,27527,世界先進 (5347-TW) 和恩智浦 (NXP) 今 (5) 日共同宣布，計畫於新加坡共同成立 VisionPower Semiconductor Manufacturing Company(VSMC) 合資公司，以興建一座,"['世界', '台積電', '台積電']",9c926b1e-ad94-455d-8c95-81126e19fd7c
騰輝車用基板銷售成長  5月營收3.99億元創9個月來新高,"['騰輝', 'CCL', '散熱']","銅箔基板廠騰輝 - KY(6672-TW) 今 (5) 日公布 20245 月營收 3.99 億，創 9 個月來新高，月增 10.62%，年減 4.71%，2024 年 1-5 月營收 18.35 億元，年減 8.83%，5 月營收重點在高毛利的車用散熱基板銷售成長挹注。


騰輝 - KY 主管指出，受惠於公司長期耕耘的各終端車廠、大功率電動機車、新能源與多種機電散熱產品應用新料號進入量產，且客戶使用產品規格有所升級，因此 5 月散熱材料產品營收大幅上升。


另外，主要原物料價格上揚，公司除了逐步調整相對低價的產品，使得營收較上月顯著上升。高毛利材料之軍工、航天等應用產品，銷售仍維持穩健增長。公司不斷深耕布局終端認證並不斷推出新產品的策略交叉作用下，目前已有新認證與新產品獲得客戶採用, 未來將能夠在獲利與營收雙貢獻下, 持續保持特品專業與持續高毛利成長的良好形象, 市場競爭力不斷強化下，對公司未來發展深具信心。


騰輝 - KY 主管指出，近來傳統歐洲與日本車廠為了搶食龐大電動車市場商機，在推出新車種及大幅調降現有電動車型號價格上，雙管齊下，及取得中國標誌性品牌車系推出的最高階電動車平台各種應用訂單，爲騰輝 - KY 耕耘車用領域多年的高階車用頭燈材料訂單帶來增幅，並持續擴展在散熱金屬基板上的領先地位，非照明類散熱應用如: 電子噴射引擎、動力方向盤等應用、超高頻雷達應用等認證專案均積極拓展。


騰輝 - KY 主管指出，公司近期在特殊材料開發上迭有斬獲，諸如特殊薄膜電容絕緣，鋰電池過載保護，低軌道衛星高頻基板，5G/6G 應用的半導體測試材料，AI 服務器 / 巨量存儲與計算等相關大電流電源供應器散熱開發上迭有斬獲， 對未來深耕特殊材料取得更多成長機會深具信心。


騰輝 - KY 持續專注開發特殊材料應用市場於自動駕駛、非照明類散熱應用與高階半導體測試、穿戴式設備、軍用產品、低軌道衛星等高階產品在終端應用外，並提出了橫跨綠能及新能源車的散熱材料，近期開發出全系列的各種純樹脂覆膜產品, 已經獲得軍工、半導體、高階超多層高頻、散熱，各種被動元件薄型化等應用產業的認證。",2024-06-05 19:02:36,27526,銅箔基板廠騰輝 - KY 今 (5) 日公布 20245 月營收 3.99 億，創 9 個月來新高，月增 10.62%，年減 4.71%，2024 年 1-5 月營收 18.35 億元，年減 8.83%，5 月營收重點在高毛利的車用散熱基板銷售成長。,['騰輝電子-KY'],2eba5451-228e-4ef4-8441-e285e459a941
證交所：開放券商與保管機構買賣互抵淨額交割 12/2上路,"['證交所', '證券商', '保管行', '交割']","為降低證券商與保管機構間款項交割作業流程、成本及提升整體市場金流效率，保管機構除依現行規定按客戶別買賣金額互抵淨額，逐戶向證券商辦理交割外，開放保管機構得與證券商約定按所有客戶總買賣金額互抵之淨額方式辦理，即保管機構交割當日僅須匯出一筆款項 (應收亦同) 給證券商，無須逐戶逐筆辦理匯款。


證交所表示，新措施已於今 (2024) 年 5 月 24 日公告，並自同年 12 月 2 日起實施，可望有利證券商與保管機構間有充分時間修改相關電腦系統。


由於現行規定與新措施是雙制併行，故採行新措施與否，由證券商與保管機構雙方逕行約定。


證交所表示，經初步統計，今年截至 4 月底資料，證券商若採新措施可節省之相關費用預估最高可達 75%，顯示開放新措施為證券商與保管機構降低之交割成本頗具效益。",2024-06-05 19:03:54,27525,為降低證券商與保管機構間款項交割作業流程、成本及提升整體市場金流效率，保管機構除依現行規定按客戶別買賣金額互抵淨額，逐戶向證券商辦理交割外,[],44d6c0b7-8f1b-448b-a277-8577437e0ad6
純網銀第一大LINE Bank擁185萬用戶 與施羅德投信聯手賣基金,"['LINE bank', '基金', '施羅德投信']","LINE Bank 已開業第三年，截至目前有 185 萬客戶，數位存款帳戶數續居純網銀之冠，陸續開辦存、放款、外匯等金融理財服務。施羅德投信今 (5) 日宣布攜手 LINE Bank，提供便利的數位理財模式，在 LINE Bank 即可輕鬆下單，買到施羅德投信的產品，首推環球收益成長型基金。 


根據過去三年 (2021-2023)「施羅德全球投資人大調查」指出，台灣投資人越來越具備金融知識。2021 年僅 7 成投資人認為自己具備中等以上投資知識，但在 2022 以及 2023 年調查中，認為自己具備中等以上投資知識的投資人已超過 8 成。值得留意的是，2022 年曾有高達 28% 的投資人認為自己是「專家」等級，但期間受到烏俄戰爭、聯準會快速升息造成全球股債市震盪的影響，隔年的 2023 年，僅有 8% 的投資人認為自己是專家。 


施羅德投信行銷企劃部副總裁陳冠君說明，根據過去多年的觀察，顯示台灣投資人有越來越熱衷於鑽研投資知識的情況。一方面是前幾年疫情提升了台灣民眾的數位接受度，另外則是台股、科技股，甚至是虛擬貨幣，近年來表現突出，激勵了有興趣的投資人投入台股，甚至延伸至國際金融市場。 


台灣投資人財商能力提升，金融生態圈也因此擴大，戰場也延伸到數位平台。自金管會開放純網銀營運以來，LINE Bank 於 2021 年 4 月開業，至今已開業第三年。截至目前為止，LINE Bank 數位存款帳戶數續居純網銀之冠，已擁有 185 萬客戶，陸續開辦存、放款、外匯等豐富的金融理財服務。 


LINE Bank 的存戶數多，主因再於客戶只要透過手機，即可快速上 LINE Bank 辦理銀行服務，LINE Bank 就是客戶金融服務的捷徑。根據 2022 年尼爾森調查，LINE 的使用者，每日平均開啟 LINE 14 次，8 成使用者早上起來一定會刷 LINE。如此大的滲透率，也擴及其線上銀行系統的使用。 


施羅德投信建議，未來可透過 LINE Bank 持續定期定額環球收益成長型基金，股債兼備、布局全球，作為長期累積資本的核心資產。 預料今年聯準會利率會維持在目前水準、或是差異不大的範圍內，並且，美國經濟數據有些疲軟，但仍將繼續表現良好。投資人應該朝向更多元分散的策略轉變，減少對美國市場的過度依賴。這個投資法則包括了高成長以及價值投資，並在不同市場和產業進行多元化布局。


此外，還擁有提供收益的債券以及高股息股，也是能有效累積資產的方式，投資組合更是不能偏廢。因此，不妨透過專業團隊、布局一檔「一魚多吃」的環球收益成長型基金，幫助自己掌握資產增值契機。",2024-06-05 19:05:26,27524,LINE Bank 已開業第三年，截至目前已擁有 185 萬客戶，數位存款帳戶數續居純網銀之冠，有開辦存放款、外匯等金融理財服務。施羅德投信今 (5) 日宣布攜手 LINE Bank，提供便利的數位理財，在 LINE Bank 買基金　,[],be9a4270-64a5-4cd9-9daf-ecdd7fd987a3
〈COMPUTEX〉美光HBM搶市 2025年目標市佔上看25%,"['美光', '輝達', 'AI', 'HBM']","輝達 (NVDA-US) 積極採用高容量 HBM，強化自家 AI 晶片，並選定 SK 海力士、三星 (005930-KR) 與美光 (MU-US) 作為三家合作夥伴；美光 (MU-US) 今 (5) 日表示，目前正積極強化技術並同步擴充產能，預期到 2025 曆年， HBM 市佔率能與 DRAM 市佔率相當，約 20-25%。


針對 HBM 產能布局，美光指出，公司產能布局全球，日本廣島也是考慮擴充地點之一，目前 HBM3e 進展順利，預期未來將貢獻一定獲利，市佔率也會跟現有市佔率差不多，強調客戶對公司的 HBM3、HBM3e 都很有興趣。


美光也說，公司也正著手開發 HBM4，會考慮採用包括混合鍵合 (Hybrid Bonding) 在內等相關技術，目前一切都在研究中，也補充自家 HBM3e 會成功是因為公司具備先進封裝、設計的能力，並整合自家製程，讓產品進入市場的時程能夠維持領先地位。


另外，美光今日也宣布推出基於 1β (1-beta) 製程的 GDDR7 繪圖記憶體，技術從 PAM4 轉換成 PAM3，打造最高速度達每秒 32 Gb，同時其系統頻寬提升至 1.5 TB/s 以上，頻寬相較前一代 GDDR6 高出 60%，並擁有四個獨立通道，提供最佳化工作負載與更快的回應速度、更流暢的遊戲體驗並顯著縮短處理時間。


美光看好，相比前一代 GDDR6，GDDR7 的能源效率提升超過 50%，有效改善散熱問題並延長電池壽命，新的睡眠模式可降低系統待機功耗最高達 70%，高可靠性、可用性和可維護性 (RAS) 功能可在不影響記憶體效能的情境下增強裝置可靠性和資料完整性，進一步將美光 GDDR7 應用範圍擴至 AI、遊戲和高效能運算工作負載。",2024-06-05 19:08:32,27523,輝達 (NVDA-US) 積極採用高容量 HBM，強化自家 AI 晶片，並選定 SK 海力士、三星與美光 (MU-US) 作為三家合作夥伴；美光 (MU-US) 今 (5) 日表示，目前正積極強化技術並同步擴充產能，期望在 FY24 會計年度 HBM 市,"['輝達', '美光']",c32d7a82-140b-4b68-8fab-dd143951b822
營收速報  - 至上(8112)5月營收236.05億元年增率高達91.21％,"['台股', '台股營收', '5月營收', '至上']","至上(8112-TW)今天公告2024年5月營收為新台幣236.05億元，年增率91.21%，月增率10.34%。
    今年1-5月累計營收為1,008.20億元，累計年增率103.22%。
    最新價為82元，近5日股價下跌-2.03%，相關電子通路下跌-2.02%，短期股價無明顯表現。
近5日籌碼
 
三大法人合計買賣超：-7045 張
 
外資買賣超：-29513 張
 
投信買賣超：+23529 張
 
自營商買賣超：-1061 張
近6個月營收一覽
 
 
 
月份
 
月營收
 
年增率
 
月增率
 
 
 
 
 
24/5
 
236.05億
 
91%
 
10%
 
 
 
24/4
 
213.93億
 
71%
 
-16%
 
 
 
24/3
 
253.24億
 
168%
 
60%
 
 
 
24/2
 
157.80億
 
84%
 
7%
 
 
 
24/1
 
147.18億
 
118%
 
-8%
 
 
 
23/12
 
160.64億
 
42%
 
-16%
 
 
    至上(8112-TW) 所屬產業為電子通路業，主要業務為電子零組件經銷業務。
最新相關新聞
 
純網銀第一大LINE Bank擁185萬用戶 與施羅德投信聯手賣基金
 
證交所：開放券商與保管機構買賣互抵淨額交割 12/2上路
 
騰輝車用基板銷售成長  5月營收3.99億元創9個月來新高
 
藥華藥5月營收創單月新高 日本市場為新動能
 
〈富邦永續論壇〉金管會助力綠色金融 陳彥良引述「上善若水」監理與發展並進
 
註：數據僅供參考，不作為投資建議。",2024-06-05 19:15:18,27522,"2024年5月至上(8112-TW) 營收年增成長91.21% , 盤後股價為82元",['至上'],ccafaf20-d5d8-4e15-aec0-16b2e6e0743e
